-2.358574e-07	7.948838e-07
1.918525e-07	1.331791e-07
-5.918555e-07	-1.155771e-06
-5.948823e-07	5.112961e-07
-4.656613e-09	-8.023344e-07
-8.845236e-07	-5.185138e-07
1.493143e-06	7.753260e-07
3.329711e-06	8.156057e-07
8.628704e-07	1.161592e-06
-2.001645e-06	-1.106644e-06
-1.228414e-06	-2.093147e-07
-6.083865e-07	7.315539e-07
4.614703e-07	3.078021e-07
6.144401e-07	8.742791e-07
1.100590e-06	1.515727e-06
-9.043142e-07	1.414679e-06
3.841706e-07	1.872424e-06
-2.328306e-08	6.249174e-07
-1.488486e-06	-1.224456e-06
7.466879e-07	3.394671e-07
-4.654285e-07	8.579809e-07
-1.738546e-06	5.289912e-07
-5.692709e-07	1.405599e-06
4.842877e-08	5.743932e-07
1.401873e-06	-2.752058e-07
4.610047e-07	1.499429e-07
-1.862645e-09	1.869630e-07
7.664785e-07	-2.591405e-07
1.777429e-06	-7.045455e-07
7.725321e-07	7.110648e-07
9.431969e-07	1.476612e-06
2.711313e-06	2.037035e-06
-5.117618e-07	-2.735760e-07
-2.391171e-07	-9.166542e-07
9.322539e-07	-9.567011e-07
1.378590e-06	-1.689186e-06
1.997221e-06	-1.697335e-06
9.781215e-07	-5.606562e-07
-4.814938e-07	-1.092907e-06
-1.333421e-06	-6.083865e-07
-4.286412e-07	1.405831e-06
4.342292e-07	-1.425622e-06
5.064066e-07	-5.508773e-07
3.355090e-07	-8.847564e-09
-6.125774e-07	-1.275213e-06
1.240987e-07	2.007000e-07
-6.039627e-07	2.216548e-06
-5.296897e-07	-2.661254e-07
2.589077e-07	-4.118774e-07
-4.770700e-07	-1.284992e-06
3.422610e-08	-2.826098e-06
2.108514e-06	-7.548369e-07
3.431924e-07	1.060776e-06
-1.243316e-07	-4.451722e-07
-4.053582e-07	1.312932e-06
-3.301539e-07	2.081040e-06
-1.231907e-06	9.876676e-07
-6.204937e-07	-4.053582e-07
-5.245674e-07	4.174653e-07
-1.583248e-07	3.289897e-07
7.140916e-07	-1.725275e-07
3.124587e-07	-1.193257e-06
-2.912711e-07	-1.466833e-06
-1.061941e-06	-3.196765e-07
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
-3.161840e-07	1.368113e-06
1.506414e-07	-9.275973e-07
-7.888302e-07	-4.845206e-07
1.578592e-07	1.969747e-07
6.733462e-07	-3.855675e-07
8.165371e-07	-1.204899e-06
3.259629e-08	6.905757e-07
-3.678724e-08	-1.804670e-06
1.444481e-06	-6.149057e-07
-2.081506e-07	6.125774e-07
-1.643784e-07	-1.307111e-06
1.951121e-07	-4.090834e-07
1.055421e-06	-4.470348e-08
-2.000015e-07	-7.008202e-07
4.332978e-07	-4.929025e-07
2.190936e-06	1.131557e-07
2.181623e-07	-7.194467e-08
-2.025627e-07	2.118759e-07
-1.075910e-06	-4.060566e-07
-2.793968e-09	-1.667533e-06
2.298038e-07	1.848442e-06
-2.603047e-07	1.143431e-06
-1.745531e-06	1.699664e-07
-7.806811e-07	-9.057112e-08
1.317821e-06	-1.830049e-06
9.220093e-08	-5.424954e-08
-9.837095e-07	2.603047e-07
-6.379560e-08	7.085036e-07
5.671754e-07	-3.329478e-07
-1.090113e-06	6.067567e-07
4.514586e-07	-7.695053e-07
5.729962e-07	3.536697e-07
3.122259e-07	8.940697e-07
2.127839e-06	-7.008202e-08
1.291046e-06	3.895257e-07
-3.944151e-07	-2.172310e-07
1.827721e-07	5.774200e-08
3.171153e-07	6.912742e-07
-2.680812e-06	-2.610032e-07
-1.487788e-06	1.234002e-07
1.292210e-06	-4.700851e-07
-3.098976e-07	-2.174638e-07
-2.176967e-07	7.569324e-07
3.834721e-07	-4.395843e-07
-3.795139e-07	3.767200e-07
1.171138e-07	6.663613e-07
-5.976763e-07	-2.817251e-08
-4.463363e-07	-4.281756e-07
2.747402e-08	1.145760e-06
-7.285271e-07	1.240522e-06
-2.305023e-07	8.854549e-07
2.684537e-07	1.211185e-06
5.676411e-07	4.626345e-07
1.764856e-07	-7.124618e-07
3.848691e-07	-6.407499e-07
9.033829e-08	-4.793983e-07
-2.800953e-07	2.097804e-07
-9.825453e-08	1.610257e-06
-2.561137e-08	1.695007e-07
4.610047e-08	-2.526212e-07
-3.783498e-07	1.237029e-06
2.335291e-07	4.800968e-07
2.586748e-07	-4.637986e-07
-6.617047e-07	1.158332e-06
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00
-1.012813e-06	-1.707813e-06
-1.303153e-06	7.653143e-07
3.294554e-07	1.069857e-06
-3.161840e-07	-6.593764e-07
1.862645e-08	-8.193310e-07
-2.987217e-07	-1.068693e-06
1.167180e-06	1.518056e-07
1.832610e-06	-2.570450e-07
1.219800e-06	2.189074e-06
-2.384186e-07	2.689892e-06
-3.799796e-07	1.921086e-06
-2.302229e-06	3.462192e-06
-2.256595e-06	1.281267e-06
-1.701992e-07	1.096865e-06
